,MatchID,gamelength,TeamColor,TeamTag,TeamID,Result,DragonValue,BaronValue,Herald,InhibitsValue,TowerValue,GoldIn10,GoldIn20,kill
949,949,39,blue,H2K,949,1,2,1,0,1,8,12078,27341,13
950,950,37,blue,H2K,950,1,1,1,0,2,10,12050,33586,20
951,951,28,blue,H2K,951,1,2,1,0,2,10,13067,28573,12
952,952,29,blue,FNC,952,0,1,0,0,0,4,14266,25069,4
953,953,43,blue,UOL,953,0,0,0,0,0,2,11871,31481,18
954,954,37,blue,FNC,954,1,3,1,0,3,11,13491,32573,7
955,955,29,blue,UOL,955,1,3,0,0,4,11,12647,28805,21
956,956,40,blue,FNC,956,1,3,1,0,2,9,11802,30645,12
957,957,30,blue,H2K,957,1,2,1,0,1,9,12442,29716,7
958,958,29,blue,H2K,958,1,2,1,0,1,7,12251,29764,4
959,959,31,blue,GIA,959,0,0,0,0,0,5,11890,30241,10
960,960,43,blue,UOL,960,1,4,0,0,1,9,12509,29172,22
961,961,48,blue,UOL,961,1,4,2,0,1,9,12633,27164,4
962,962,47,blue,ROC,962,1,4,2,0,3,9,13117,30480,4
963,963,60,blue,UOL,963,0,2,2,0,6,11,12708,26666,6
964,964,49,blue,ROC,964,0,3,0,0,0,5,11892,28539,11
965,965,36,blue,H2K,965,0,1,0,0,0,3,12762,30994,13
966,966,42,blue,OG,966,1,4,1,0,4,10,12705,29213,12
967,967,33,blue,H2K,967,1,2,1,0,3,11,12163,28803,14
968,968,31,blue,H2K,968,0,0,0,0,0,2,11892,35143,13
969,969,27,blue,FNC,969,1,2,1,0,2,11,13911,30599,14
970,970,32,blue,FNC,970,1,1,1,0,1,8,12243,30389,15
971,971,28,blue,FNC,971,1,1,1,0,2,10,13093,28751,8
972,972,48,blue,H2K,972,1,3,0,0,4,10,13611,27773,16
973,973,39,blue,UOL,973,0,1,0,0,1,5,11666,31438,16
974,974,31,blue,H2K,974,1,3,1,0,1,8,14363,27690,22
975,975,32,blue,FNC,975,0,0,0,0,0,2,13361,28249,4
976,976,33,blue,OG,976,0,1,0,0,0,3,12664,30910,16
977,977,35,blue,FNC,977,1,4,1,0,3,11,13020,30327,5
978,978,53,blue,OG,978,1,5,1,0,4,11,13622,29558,30
979,979,45,blue,FNC,979,1,4,3,0,4,11,13912,26137,12
980,980,39,blue,GIA,980,0,0,0,0,0,2,12847,28993,13
981,981,34,blue,GIA,981,0,1,0,0,0,4,12768,24710,5
982,982,27,blue,GIA,982,0,0,0,0,0,1,11967,27039,7
983,983,38,blue,OG,983,1,4,1,0,1,9,12302,30329,8
984,984,41,blue,ROC,984,1,4,1,0,1,9,12950,29162,3
985,985,47,blue,OG,985,0,2,1,0,0,6,12085,26865,11
986,986,54,blue,ROC,986,0,2,0,0,0,3,12908,30485,11
987,987,24,blue,OG,987,1,2,1,0,1,8,14513,29010,18
988,988,41,blue,UOL,988,0,2,0,0,0,5,11924,33249,4
989,989,28,blue,OG,989,1,2,1,0,3,11,13206,30061,14
990,990,40,blue,UOL,990,0,0,0,0,0,3,12801,33590,14
991,991,36,blue,FNC,991,1,3,1,2,4,11,13414,26684,1
992,992,27,blue,EL,992,0,0,0,0,0,1,12784,32535,21
993,993,26,blue,H2K,993,1,1,1,0,2,10,13341,28318,12
994,994,27,blue,SPY,994,0,0,0,0,0,2,12886,27859,7
995,995,36,blue,VIT,995,0,1,0,2,0,4,12393,30938,24
996,996,39,blue,GIA,996,0,0,0,0,0,4,12465,30370,26
997,997,32,blue,SPY,997,0,0,0,0,0,5,12996,33560,21
998,998,28,blue,VIT,998,1,3,1,0,2,11,13659,31423,7
999,999,29,blue,H2K,999,1,1,1,0,2,10,13729,32215,21
1000,1000,24,blue,G2,1000,1,1,1,0,1,10,12718,31283,5
1001,1001,35,blue,GIA,1001,0,2,0,2,1,7,12769,30472,18
1002,1002,49,blue,ROC,1002,0,2,0,0,0,6,13670,32049,15
1003,1003,26,blue,OG,1003,1,3,1,2,2,11,13534,27915,20
1004,1004,42,blue,SPY,1004,0,1,0,2,0,3,13607,30299,17
1005,1005,42,blue,FNC,1005,1,4,2,4,1,9,13887,32109,5
1006,1006,33,blue,VIT,1006,1,0,0,0,1,8,13029,30382,9
1007,1007,41,blue,EL,1007,1,3,1,4,2,10,13390,30947,23
1008,1008,50,blue,FNC,1008,0,2,0,2,0,5,11841,28906,14
1009,1009,36,blue,SPY,1009,1,1,1,2,1,9,12768,28805,7
1010,1010,35,blue,G2,1010,0,2,0,0,0,3,13830,28847,13
1011,1011,33,blue,GIA,1011,0,1,0,0,0,4,12483,30924,9
1012,1012,36,blue,OG,1012,1,2,1,2,2,11,13019,35040,22
1013,1013,27,blue,G2,1013,1,1,0,2,3,11,13904,35191,17
1014,1014,27,blue,UOL,1014,1,2,1,6,3,11,13743,31081,4
1015,1015,38,blue,H2K,1015,1,2,0,0,1,9,13721,32046,10
1016,1016,34,blue,OG,1016,1,2,0,2,1,7,14191,33034,9
1017,1017,27,blue,VIT,1017,1,1,1,0,1,9,15341,31351,5
1018,1018,33,blue,UOL,1018,0,0,1,2,0,4,14367,33298,6
1019,1019,40,blue,FNC,1019,1,4,1,6,3,11,16593,30086,18
1020,1020,38,blue,ROC,1020,0,1,1,2,0,3,13581,28883,14
1021,1021,36,blue,EL,1021,0,1,0,2,0,2,12953,26729,7
1022,1022,25,blue,GIA,1022,0,0,0,0,0,1,12340,28533,10
1023,1023,37,blue,G2,1023,1,1,2,0,4,11,13471,28410,15
1024,1024,27,blue,ROC,1024,0,1,0,0,0,3,13988,32511,20
1025,1025,29,blue,H2K,1025,1,2,1,2,3,11,13273,35948,20
1026,1026,25,blue,G2,1026,1,2,1,6,2,11,15274,31562,8
1027,1027,36,blue,EL,1027,0,1,1,0,0,6,12828,30522,4
1028,1028,49,blue,UOL,1028,1,4,1,0,5,11,13049,32804,27
1029,1029,26,blue,OG,1029,1,3,1,4,1,9,12566,30335,14
1030,1030,48,blue,ROC,1030,0,5,3,2,4,10,13214,28597,18
1031,1031,50,blue,UOL,1031,0,2,1,0,0,6,12103,35361,20
1032,1032,30,blue,FNC,1032,1,2,1,2,1,11,15418,32882,13
1033,1033,42,blue,OG,1033,1,3,2,2,3,11,13484,32240,10
1034,1034,33,blue,G2,1034,0,0,0,2,0,3,14120,32037,11
1035,1035,36,blue,ROC,1035,0,1,0,4,0,6,13727,28496,23
1036,1036,33,blue,OG,1036,0,0,0,2,0,1,12480,29852,7
1037,1037,48,blue,UOL,1037,1,2,3,0,2,10,13955,31823,19
1038,1038,39,blue,H2K,1038,0,1,0,0,0,6,14246,29606,10
1039,1039,34,blue,EL,1039,1,3,1,0,1,8,14055,31922,18
1040,1040,31,blue,SPY,1040,1,2,0,2,1,8,13254,31603,15
1041,1041,38,blue,EL,1041,0,4,1,0,0,4,13960,33590,6
1042,1042,33,blue,ROC,1042,1,2,1,4,1,9,15792,28829,7
1043,1043,47,blue,UOL,1043,1,4,1,0,3,9,13391,29706,14
1044,1044,38,blue,FNC,1044,1,1,1,0,1,7,13176,31345,4
1045,1045,63,blue,VIT,1045,1,5,2,2,1,10,14594,29607,18
1046,1046,38,blue,GIA,1046,1,0,1,0,1,8,12807,31629,9
1047,1047,31,blue,VIT,1047,1,3,1,2,2,10,13874,29796,27
1048,1048,43,blue,OG,1048,0,2,1,0,0,5,14769,33630,13
1049,1049,34,blue,SPY,1049,1,4,0,2,1,9,14410,29473,20
1050,1050,27,blue,ROC,1050,0,0,0,0,0,2,12844,30788,20
1051,1051,37,blue,G2,1051,1,1,0,2,1,8,13920,28456,20
1052,1052,35,blue,GIA,1052,0,0,0,0,0,2,11971,32376,28
1053,1053,37,blue,H2K,1053,1,1,2,2,1,9,13563,31956,22
1054,1054,43,blue,SPY,1054,0,1,0,2,0,3,13999,29105,5
1055,1055,38,blue,UOL,1055,0,1,0,2,0,3,13675,33564,20
1056,1056,41,blue,OG,1056,0,3,1,2,0,4,14247,28927,4
1057,1057,49,blue,GIA,1057,0,1,2,0,3,8,13102,32182,16
1058,1058,35,blue,UOL,1058,1,0,1,4,2,11,14859,30927,25
1059,1059,37,blue,FNC,1059,1,5,1,2,1,9,13228,33679,16
1060,1060,41,blue,VIT,1060,1,3,2,4,2,10,13844,34643,20
1061,1061,26,blue,FNC,1061,1,2,1,2,1,9,13273,32461,6
1062,1062,29,blue,H2K,1062,1,1,0,4,2,11,14515,31645,15
1063,1063,39,blue,UOL,1063,0,0,0,0,1,5,13845,32253,19
1064,1064,44,blue,VIT,1064,0,2,0,2,1,6,13826,32614,16
1065,1065,48,blue,EL,1065,0,5,1,6,1,7,14263,36677,15
1066,1066,21,blue,G2,1066,1,2,0,6,1,9,15047,28417,14
1067,1067,44,blue,EL,1067,1,4,1,2,1,7,13735,33275,8
1068,1068,42,blue,FNC,1068,0,5,0,4,0,6,15085,28708,8
1069,1069,26,blue,SPY,1069,0,0,0,0,0,3,13414,31904,16
1070,1070,51,blue,ROC,1070,0,4,1,2,2,9,13033,26882,7
1071,1071,23,blue,GIA,1071,0,0,0,2,0,1,13535,32962,27
1072,1072,37,blue,EL,1072,1,3,1,6,2,10,16368,34257,18
1073,1073,36,blue,H2K,1073,0,3,2,2,0,6,13930,30546,20
1074,1074,42,blue,ROC,1074,1,2,2,2,1,7,14315,30922,8
1075,1075,39,blue,SPY,1075,0,1,0,2,1,6,13955,32915,21
1076,1076,35,blue,H2K,1076,1,2,0,4,1,9,13685,33487,17
1077,1077,28,blue,VIT,1077,1,2,1,2,1,9,14283,31636,21
1078,1078,36,blue,OG,1078,1,3,1,4,2,10,13796,33415,11
1079,1079,27,blue,GIA,1079,1,0,1,2,1,8,13189,31611,14
1080,1080,38,blue,G2,1080,1,3,1,0,3,11,13657,29650,4
1081,1081,35,blue,OG,1081,0,0,0,0,0,3,13915,30962,3
1082,1082,51,blue,G2,1082,1,5,2,0,2,9,13552,32308,21
1083,1083,39,blue,S04,1083,1,5,2,0,1,9,14240,27200,12
1084,1084,26,blue,UOL,1084,0,1,0,0,0,3,12495,32222,11
1085,1085,36,blue,FNC,1085,1,3,2,0,2,11,16103,29072,16
1086,1086,30,blue,GIA,1086,0,1,0,0,0,2,13604,31840,13
1087,1087,42,blue,SPY,1087,1,3,1,0,2,7,13639,31151,5
1088,1088,39,blue,ROC,1088,1,3,1,0,1,10,13661,28133,22
1089,1089,32,blue,GIA,1089,0,0,0,0,0,0,12366,29425,12
1090,1090,33,blue,G2,1090,1,1,1,0,1,9,12188,32570,17
1091,1091,30,blue,H2K,1091,1,2,1,2,1,9,14588,30351,15
1092,1092,34,blue,S04,1092,1,0,1,0,1,8,14856,31759,13
1093,1093,35,blue,H2K,1093,0,2,0,0,0,4,14155,28378,16
1094,1094,35,blue,ROC,1094,0,0,0,0,0,1,12020,32243,10
1095,1095,28,blue,SPY,1095,1,3,1,0,1,9,13898,30890,7
1096,1096,34,blue,VIT,1096,1,4,2,0,1,8,12990,32332,35
1097,1097,29,blue,UOL,1097,1,2,1,0,1,9,14176,28834,16
1098,1098,33,blue,OG,1098,0,0,0,0,0,1,12776,30578,16
1099,1099,51,blue,VIT,1099,1,4,1,2,1,9,13943,33897,3
1100,1100,26,blue,FNC,1100,1,1,1,0,2,10,13408,33032,8
1101,1101,43,blue,H2K,1101,1,1,1,2,1,9,14245,29182,4
1102,1102,33,blue,GIA,1102,0,1,0,0,0,5,13865,30475,13
1103,1103,39,blue,FNC,1103,1,2,1,0,1,8,13227,30109,1
1104,1104,26,blue,UOL,1104,0,0,0,0,0,2,13733,31322,4
1105,1105,36,blue,SPY,1105,1,3,1,0,1,9,13580,29266,2
1106,1106,32,blue,S04,1106,0,1,0,0,0,3,13954,31466,3
1107,1107,38,blue,SPY,1107,0,0,0,0,0,4,13774,34934,22
1108,1108,27,blue,G2,1108,1,3,0,2,2,10,15044,31488,6
1109,1109,27,blue,H2K,1109,1,1,1,0,1,8,14535,29870,11
1110,1110,44,blue,FNC,1110,0,0,2,0,0,5,12674,30822,14
1111,1111,36,blue,S04,1111,1,2,1,0,2,10,13267,30528,14
1112,1112,46,blue,OG,1112,1,4,3,2,4,11,14024,32629,23
1113,1113,45,blue,VIT,1113,1,5,3,0,1,8,13599,33616,16
1114,1114,49,blue,OG,1114,1,3,1,2,2,9,13229,31767,20
1115,1115,31,blue,ROC,1115,0,2,0,0,0,2,14452,32882,8
1116,1116,49,blue,G2,1116,0,2,1,0,0,5,13488,31788,10
1117,1117,50,blue,VIT,1117,0,2,2,2,0,7,13822,30439,6
1118,1118,33,blue,ROC,1118,1,0,1,0,1,9,13944,30107,16
1119,1119,33,blue,GIA,1119,1,1,1,0,3,11,12947,29545,20
1120,1120,35,blue,UOL,1120,0,2,0,0,0,3,13607,27928,16
1121,1121,41,blue,ROC,1121,0,3,0,0,0,3,13443,33500,18
1122,1122,35,blue,OG,1122,1,4,2,2,2,10,14622,30742,14
1123,1123,44,blue,VIT,1123,1,0,1,0,3,11,13544,28640,2
1124,1124,40,blue,UOL,1124,0,2,1,0,0,6,12781,30646,6
1125,1125,52,blue,SPY,1125,1,3,0,0,4,10,14106,29242,20
1126,1126,35,blue,GIA,1126,0,1,0,2,0,2,14005,32509,5
1127,1127,42,blue,UOL,1127,0,1,0,0,0,5,14259,31163,16
1128,1128,31,blue,G2,1128,1,2,1,0,1,9,14534,29507,9
1129,1129,39,blue,SPY,1129,0,1,0,0,0,3,13508,31723,13
1130,1130,35,blue,FNC,1130,1,3,0,0,1,8,13953,29917,9
1131,1131,54,blue,GIA,1131,1,2,1,0,3,11,13198,31287,6
1132,1132,47,blue,OG,1132,0,2,1,0,0,5,14866,31701,12
1133,1133,40,blue,FNC,1133,1,4,1,2,2,10,13747,28457,9
1134,1134,54,blue,S04,1134,0,4,1,0,0,6,13464,29062,27
1135,1135,34,blue,H2K,1135,1,1,1,0,1,8,13757,36998,15
1136,1136,26,blue,G2,1136,1,1,1,2,2,11,15060,32631,14
1137,1137,40,blue,ROC,1137,0,3,1,2,1,7,14381,31538,6
1138,1138,37,blue,S04,1138,1,4,1,2,1,8,14561,29269,7
1139,1139,41,blue,VIT,1139,0,1,0,2,0,3,12745,29622,7
1140,1140,37,blue,H2K,1140,1,1,2,0,1,8,12723,32427,13
1141,1141,46,blue,S04,1141,0,1,1,0,0,4,13470,29605,2
1142,1142,36,blue,G2,1142,0,0,0,2,0,1,12700,33723,10
1143,1143,31,blue,FNC,1143,1,4,2,2,2,11,14455,30929,7
1144,1144,81,blue,OG,1144,1,2,3,2,14,11,14636,28156,10
1145,1145,43,blue,SPY,1145,1,3,2,0,4,11,13047,34802,4
1146,1146,29,blue,H2K,1146,1,3,1,0,3,11,15274,29421,12
1147,1147,26,blue,GIA,1147,0,1,0,2,0,2,13258,29014,14
1148,1148,47,blue,S04,1148,1,2,1,0,1,7,12616,32877,19
1149,1149,29,blue,VIT,1149,0,3,0,0,0,5,15256,32049,15
1150,1150,49,blue,G2,1150,0,1,2,0,6,11,15364,31766,13
1151,1151,41,blue,SPY,1151,1,2,2,2,1,9,14047,32141,9
1152,1152,43,blue,OG,1152,1,3,2,2,3,11,13983,31765,8
1153,1153,27,blue,VIT,1153,1,4,1,2,1,10,14305,31389,6
1154,1154,41,blue,GIA,1154,1,4,2,2,4,10,13818,30564,16
1155,1155,37,blue,ROC,1155,0,0,0,0,0,4,12770,30199,6
1156,1156,33,blue,UOL,1156,0,3,0,2,0,4,13501,31469,29
1157,1157,45,blue,ROC,1157,0,3,0,0,0,5,14670,34187,12
1158,1158,32,blue,FNC,1158,1,4,0,2,1,9,15287,29686,12
1159,1159,33,blue,H2K,1159,0,0,0,0,0,2,12043,31626,20
1160,1160,32,blue,UOL,1160,1,3,1,2,1,9,13332,29352,10
1161,1161,34,blue,SPY,1161,0,0,0,0,0,2,13354,31786,8
1162,1162,34,blue,UOL,1162,0,0,0,2,0,3,12771,31710,18
1163,1163,39,blue,VIT,1163,1,3,1,2,2,10,13654,30887,15
1164,1164,35,blue,S04,1164,1,4,1,0,1,9,12075,30924,8
1165,1165,40,blue,FNC,1165,0,0,0,0,0,3,13696,35339,18
1166,1166,31,blue,G2,1166,1,2,1,2,4,11,15477,31161,10
1167,1167,32,blue,ROC,1167,1,3,1,0,3,11,14139,30604,5
1168,1168,45,blue,H2K,1168,1,5,1,2,3,10,15345,32405,1
1169,1169,40,blue,VIT,1169,0,1,0,2,0,3,13699,30501,21
1170,1170,30,blue,SPY,1170,1,0,0,2,1,7,13057,32177,6
1171,1171,37,blue,GIA,1171,1,4,2,0,4,11,13760,30203,2
1172,1172,28,blue,FNC,1172,0,0,0,0,0,2,12952,30696,21
1173,1173,37,blue,ROC,1173,0,0,0,0,0,5,13139,29743,12
1174,1174,37,blue,GIA,1174,1,1,1,2,2,10,14300,32772,15
1175,1175,49,blue,H2K,1175,0,0,0,0,0,5,15320,29338,10
1176,1176,44,blue,OG,1176,0,1,1,0,0,5,13766,32014,15
1177,1177,27,blue,UOL,1177,1,1,1,2,2,10,13161,29671,11
1178,1178,37,blue,S04,1178,1,1,2,0,2,9,13277,29882,13
1179,1179,68,blue,G2,1179,0,1,2,0,0,3,12843,29507,22
1180,1180,38,blue,OG,1180,0,1,1,2,0,3,13146,30019,1
1181,1181,39,blue,FNC,1181,1,4,2,0,1,9,12727,29906,8
1182,1182,34,blue,VIT,1182,0,0,0,0,0,4,12875,29353,6
1183,1183,34,blue,ROC,1183,0,2,0,0,0,3,12851,33992,13
1184,1184,36,blue,SPY,1184,1,2,2,0,4,11,14837,29585,5
1185,1185,40,blue,S04,1185,0,1,1,0,1,10,14871,34451,15
1186,1186,27,blue,H2K,1186,1,3,1,0,2,10,16110,31275,10
1187,1187,39,blue,OG,1187,0,2,1,0,0,6,12749,31866,15
1188,1188,33,blue,VIT,1188,1,3,1,0,3,11,14221,30435,5
1189,1189,29,blue,G2,1189,1,3,1,2,1,8,14062,29622,1
1190,1190,33,blue,ROC,1190,0,1,0,0,0,3,14148,28711,12
1191,1191,35,blue,S04,1191,0,0,0,0,0,2,12993,31409,5
1192,1192,30,blue,SPY,1192,1,2,1,2,1,9,14687,30851,13
1193,1193,34,blue,OG,1193,0,1,0,2,0,1,13542,30193,8
1194,1194,43,blue,UOL,1194,1,5,2,2,7,11,13328,31401,4
1195,1195,43,blue,G2,1195,0,2,0,2,0,3,14008,31596,10
1196,1196,33,blue,GIA,1196,0,0,0,0,0,2,14220,32690,3
1197,1197,41,blue,UOL,1197,0,3,0,2,0,3,14324,31701,19
1198,1198,31,blue,FNC,1198,0,2,0,2,0,4,13483,28339,5
1199,1199,31,blue,GIA,1199,1,1,1,0,1,8,12659,29347,15
1200,1200,43,blue,H2K,1200,0,3,0,0,0,4,13603,34260,10
1201,1201,31,blue,UOL,1201,1,2,1,2,4,11,14320,27003,12
1202,1202,31,blue,GIA,1202,0,0,0,2,0,2,12774,28250,12
1203,1203,29,blue,ROC,1203,0,0,0,0,0,2,13481,28594,8
1204,1204,43,blue,VIT,1204,1,2,1,0,2,9,13013,30620,5
1205,1205,34,blue,FNC,1205,1,3,1,0,2,10,13630,30331,12
1206,1206,32,blue,H2K,1206,0,1,0,0,0,3,12812,31770,24
1207,1207,44,blue,UOL,1207,0,2,2,2,5,10,13564,30369,17
1208,1208,44,blue,VIT,1208,0,2,0,2,0,4,12722,32576,8
1209,1209,46,blue,G2,1209,1,3,2,0,3,11,14009,28934,10
1210,1210,25,blue,H2K,1210,0,0,0,0,0,3,14065,32499,1
1211,1211,39,blue,OG,1211,1,3,2,2,4,11,13597,30900,11
1212,1212,51,blue,ROC,1212,0,3,1,0,3,7,13296,30093,1
1213,1213,44,blue,G2,1213,0,1,0,0,0,3,13288,30019,21
1214,1214,32,blue,SPY,1214,0,0,0,2,0,3,13910,30354,18
1215,1215,41,blue,OG,1215,1,2,1,2,1,8,13849,31531,10
1216,1216,41,blue,S04,1216,1,2,2,0,2,11,15066,32221,8
1217,1217,46,blue,GIA,1217,0,2,0,2,0,3,13370,33919,10
1218,1218,31,blue,SPY,1218,1,2,1,2,1,9,13043,28124,21
1219,1219,50,blue,S04,1219,1,0,2,0,1,8,12939,32030,13
1220,1220,40,blue,FNC,1220,1,4,1,2,3,11,13803,32485,7
1221,1221,36,blue,FNC,1221,0,4,0,2,0,5,13790,31800,5
1222,1222,31,blue,SPY,1222,1,3,1,2,3,11,13288,29648,12
1223,1223,32,blue,OG,1223,0,0,0,0,0,3,14046,30844,9
1224,1224,36,blue,GIA,1224,1,4,1,0,2,10,13703,29202,1
1225,1225,40,blue,S04,1225,0,0,0,0,0,3,13082,31256,4
1226,1226,36,blue,ROC,1226,1,4,2,2,2,10,14430,30769,14
1227,1227,24,blue,H2K,1227,0,1,0,0,0,2,13838,32069,3
1228,1228,32,blue,SPY,1228,1,3,1,2,2,10,14326,33656,8
1229,1229,28,blue,G2,1229,1,3,1,2,2,10,14979,30292,4
1230,1230,40,blue,S04,1230,0,0,0,2,0,4,13988,37256,14
1231,1231,33,blue,OG,1231,1,3,2,0,4,11,15296,34560,9
1232,1232,38,blue,FNC,1232,1,1,1,0,1,8,14576,29386,3
1233,1233,34,blue,H2K,1233,1,2,2,0,2,10,13225,31133,6
1234,1234,34,blue,VIT,1234,0,1,0,0,0,5,13970,37456,10
1235,1235,27,blue,G2,1235,1,3,1,2,3,11,14383,27415,22
1236,1236,35,blue,UOL,1236,0,2,0,0,0,2,12624,31760,20
1237,1237,32,blue,GIA,1237,1,3,1,0,1,7,13048,29086,13
1238,1238,35,blue,VIT,1238,0,1,0,0,0,2,13242,29038,10
1239,1239,28,blue,UOL,1239,1,3,1,2,1,9,13206,29861,10
1240,1240,34,blue,ROC,1240,0,2,0,0,0,3,13220,30633,9
1241,1241,36,blue,G2,1241,1,2,1,2,1,8,13635,34051,11
1242,1242,34,blue,VIT,1242,1,4,1,2,1,9,13859,30542,16
1243,1243,33,blue,OG,1243,0,1,0,0,0,3,13709,32529,13
1244,1244,29,blue,SPY,1244,1,3,1,0,2,10,14239,28939,11
1245,1245,36,blue,UOL,1245,0,0,0,0,0,2,13242,32682,9
1246,1246,50,blue,H2K,1246,1,4,2,2,2,11,13812,30720,2
1247,1247,46,blue,GIA,1247,1,3,1,2,2,11,13344,29057,16
1248,1248,37,blue,ROC,1248,0,1,0,0,0,3,13943,31166,4
1249,1249,34,blue,UOL,1249,1,1,1,2,4,11,12968,33899,4
1250,1250,34,blue,SPY,1250,0,2,1,0,1,8,13736,32110,7
1251,1251,28,blue,G2,1251,1,1,1,0,2,10,14066,31566,23
1252,1252,39,blue,FNC,1252,0,1,1,0,0,3,13247,34040,10
1253,1253,37,blue,FNC,1253,1,4,1,0,2,10,15244,33894,1
1254,1254,38,blue,ROC,1254,1,5,2,2,3,10,14935,29579,12
1255,1255,31,blue,S04,1255,0,0,0,0,0,2,12811,30103,4
1256,1256,38,blue,GIA,1256,0,3,0,2,0,2,12966,32089,12
1257,1257,41,blue,S04,1257,0,2,0,0,1,5,14063,30003,9
1258,1258,28,blue,VIT,1258,0,1,0,2,0,3,13765,29902,15
1259,1259,44,blue,OG,1259,0,1,1,2,0,5,14095,32858,19
1260,1260,25,blue,H2K,1260,1,3,1,0,2,10,14350,28994,14
1261,1261,42,blue,VIT,1261,1,2,2,0,3,11,13769,31770,8
1262,1262,34,blue,H2K,1262,1,3,2,2,3,10,13779,30349,16
1263,1263,42,blue,VIT,1263,0,1,0,4,0,3,13959,33690,3
1264,1264,34,blue,FNC,1264,1,3,2,2,2,11,13767,33132,3
1265,1265,33,blue,VIT,1265,1,3,1,2,1,8,15166,31015,11
1266,1266,35,blue,FNC,1266,1,3,1,2,1,8,14075,32755,1
1267,1267,33,blue,OG,1267,1,4,1,4,1,8,15556,31476,10
1268,1268,43,blue,OG,1268,1,1,2,2,4,11,13403,32117,9
1269,1269,38,blue,UOL,1269,0,1,1,2,0,4,14682,33345,12
1270,1270,56,blue,OG,1270,0,3,1,4,0,8,14012,30429,12
1271,1271,37,blue,H2K,1271,0,1,0,0,0,3,13235,32909,4
1272,1272,31,blue,H2K,1272,1,2,1,2,3,11,13743,31038,14
1273,1273,51,blue,H2K,1273,0,2,0,2,0,5,15328,31899,11
1274,1274,40,blue,OG,1274,1,3,2,2,4,11,14537,31295,20
1275,1275,33,blue,G2,1275,1,3,0,4,1,8,13455,35007,12
1276,1276,33,blue,FNC,1276,1,2,2,2,3,11,13299,33357,20
1277,1277,30,blue,FNC,1277,0,2,0,0,0,3,13515,32286,1
1278,1278,33,blue,FNC,1278,0,0,0,2,0,3,14960,31348,20
1279,1279,38,blue,H2K,1279,0,1,2,2,0,5,13600,30888,16
1280,1280,26,blue,H2K,1280,0,2,0,4,0,3,14066,35841,17
1281,1281,29,blue,H2K,1281,1,3,1,6,4,11,16556,31140,2
1282,1282,33,blue,H2K,1282,1,2,1,2,1,8,14101,33633,11
1283,1283,32,blue,H2K,1283,0,1,0,4,0,5,13166,29932,6
1284,1284,36,blue,OG,1284,0,0,1,0,0,3,13860,34679,9
1285,1285,37,blue,OG,1285,1,2,1,2,2,11,13442,30205,11
1286,1286,31,blue,OG,1286,0,1,0,0,0,1,14011,34549,25
1287,1287,41,blue,OG,1287,0,2,0,2,0,5,13408,28304,13
1288,1288,34,blue,GIA,1288,0,0,0,0,0,2,13073,29336,14
1289,1289,32,blue,UOL,1289,0,0,0,0,0,2,12938,31945,15
1290,1290,41,blue,UOL,1290,1,3,2,0,4,11,13414,34798,4
1291,1291,29,blue,UOL,1291,1,3,1,2,2,11,14963,31230,20
1292,1292,37,blue,H2K,1292,1,2,1,0,3,11,13834,29793,12
1293,1293,35,blue,FNC,1293,0,0,0,0,0,3,12874,31619,10
1294,1294,35,blue,H2K,1294,1,1,0,0,1,7,13431,33086,14
1295,1295,37,blue,H2K,1295,1,4,1,2,2,10,15509,29349,13
1296,1296,42,blue,H2K,1296,0,2,0,0,0,3,12863,31585,8
1297,1297,43,blue,H2K,1297,1,2,3,0,3,11,13192,30130,17
1298,1298,39,blue,H2K,1298,0,0,0,0,0,2,13421,29544,8
1299,1299,34,blue,H2K,1299,0,1,0,0,0,1,13430,32070,12
1300,1300,38,blue,G2,1300,1,1,1,0,1,8,13914,32952,3
1301,1301,41,blue,UOL,1301,1,2,1,0,1,10,13262,29743,8
1302,1302,35,blue,UOL,1302,0,0,0,0,0,3,13426,34606,16
1303,1303,27,blue,G2,1303,1,1,1,2,1,9,13606,30047,17
1304,1304,42,blue,UOL,1304,0,1,0,0,0,3,13173,29856,3
1305,1305,40,blue,UOL,1305,1,1,2,2,3,10,13491,28729,14
1306,1306,30,blue,UOL,1306,0,0,0,0,0,1,13275,28913,7
1307,1307,34,blue,UOL,1307,0,0,0,0,0,1,12864,29744,15
1308,1308,42,blue,SPY,1308,0,2,0,0,0,2,13929,31535,13
1309,1309,41,blue,G2,1309,0,2,1,0,0,3,13885,33670,1
1310,1310,29,blue,G2,1310,1,1,1,0,2,10,13228,32984,17
1311,1311,35,blue,G2,1311,1,1,1,2,3,11,13561,28491,16
1312,1312,24,blue,GIA,1312,0,0,0,0,0,1,12417,34028,18
1313,1313,37,blue,GIA,1313,0,1,1,0,0,6,13898,30011,14
1314,1314,26,blue,GIA,1314,0,0,0,0,0,2,13265,30679,15
1315,1315,36,blue,FNC,1315,0,0,0,0,0,2,13792,30162,23
1316,1316,35,blue,FNC,1316,0,1,0,0,0,1,13641,30101,13
1317,1317,28,blue,UOL,1317,1,2,1,0,1,9,13059,31690,24
1318,1318,39,blue,UOL,1318,0,2,0,0,0,4,13790,29800,8
1319,1319,34,blue,UOL,1319,1,3,2,0,2,10,12583,31114,5
1320,1320,61,blue,SPY,1320,1,2,2,0,1,8,13119,32911,14
1321,1321,35,blue,UOL,1321,1,2,2,0,3,11,14145,31552,7
