,MatchID,gamelength,TeamColor,TeamTag,TeamID,Result,DragonValue,BaronValue,Herald,InhibitsValue,TowerValue,GoldIn10,GoldIn20,kill
939,939,40,red,H2K,4741,1,3,1,0,3,11,11585,30213,3
940,940,33,red,FNC,4742,1,0,2,0,1,9,11890,25225,8
941,941,26,red,H2K,4743,0,2,0,0,0,2,11293,29235,16
942,942,35,red,UOL,4744,1,1,1,0,3,11,12661,29449,13
943,943,39,red,UOL,4745,0,2,1,0,0,5,13013,28203,19
944,944,30,red,SK,4746,0,1,0,0,0,4,12285,27163,9
945,945,38,red,UOL,4747,0,5,0,0,0,3,13065,26265,17
946,946,54,red,UOL,4748,1,4,2,0,2,9,13202,29438,6
947,947,30,red,SK,4749,1,1,1,0,2,9,12246,27301,25
948,948,45,red,SK,4750,1,1,3,0,1,10,12186,28470,24
949,949,39,red,SK,4751,0,2,0,0,0,3,11986,31856,16
950,950,37,red,SK,4752,0,1,1,0,0,3,12803,26112,14
951,951,28,red,SK,4753,0,2,0,0,0,1,11622,27309,8
952,952,29,red,UOL,4754,1,1,1,0,3,11,12828,34886,14
953,953,43,red,FNC,4755,1,0,2,0,2,11,13109,30937,7
954,954,37,red,UOL,4756,0,3,0,0,0,7,11496,25586,18
955,955,29,red,FNC,4757,0,3,0,0,0,1,11908,27404,5
956,956,40,red,UOL,4758,0,3,0,0,0,3,12440,26902,16
957,957,30,red,GIA,4759,0,2,0,0,0,3,12172,25986,16
958,958,29,red,GIA,4760,0,2,0,0,0,3,11225,31019,22
959,959,31,red,H2K,4761,1,0,1,0,1,8,12433,26463,23
960,960,43,red,ROC,4762,0,4,0,0,0,5,12150,26980,16
961,961,48,red,ROC,4763,0,4,0,0,0,2,12575,26840,22
962,962,47,red,UOL,4764,0,4,1,0,0,2,12437,27405,17
963,963,60,red,ROC,4765,1,2,2,0,1,7,12082,28729,7
964,964,49,red,UOL,4766,1,3,3,0,5,11,12882,27700,19
965,965,36,red,OG,4767,1,1,2,0,1,9,12513,26340,7
966,966,42,red,H2K,4768,0,4,0,0,1,6,12124,29007,22
967,967,33,red,OG,4769,0,2,0,0,0,4,13266,30849,3
968,968,31,red,OG,4770,1,0,1,0,2,10,12421,25625,6
969,969,27,red,UOL,4771,0,2,0,0,0,0,11381,29368,8
970,970,32,red,UOL,4772,0,1,0,0,0,2,12671,27037,18
971,971,28,red,UOL,4773,0,1,0,0,1,5,13352,26908,22
972,972,48,red,UOL,4774,0,3,2,0,0,5,11429,30227,2
973,973,39,red,H2K,4775,1,1,2,0,1,8,13678,26808,3
974,974,31,red,UOL,4776,0,3,0,0,0,3,11686,29977,18
975,975,32,red,OG,4777,1,0,2,0,4,11,13040,29906,13
976,976,33,red,FNC,4778,1,1,1,0,1,9,12512,29342,2
977,977,35,red,OG,4779,0,4,1,0,0,5,11975,29806,18
978,978,53,red,FNC,4780,0,5,3,0,1,7,13247,30638,5
979,979,45,red,OG,4781,0,4,0,0,1,6,13894,29493,7
980,980,39,red,ROC,4782,1,0,2,0,3,11,13263,31150,15
981,981,34,red,ROC,4783,1,1,1,0,2,10,13413,34422,17
982,982,27,red,ROC,4784,1,0,1,0,1,10,13018,31287,17
983,983,38,red,ROC,4785,0,4,0,0,0,4,12454,29431,20
984,984,41,red,OG,4786,0,4,0,0,0,4,11730,29403,11
985,985,47,red,ROC,4787,1,2,1,0,2,8,12640,29191,2
986,986,54,red,OG,4788,1,2,4,0,3,11,12434,25522,19
987,987,24,red,ROC,4789,0,2,0,0,0,3,12271,27916,25
988,988,41,red,OG,4790,1,2,2,0,2,10,12640,27210,17
989,989,28,red,UOL,4791,0,2,0,0,0,3,11990,29455,2
990,990,40,red,OG,4792,1,0,2,0,5,11,12303,28221,11
991,991,36,red,OG,4793,0,3,0,0,0,0,13027,33587,13
992,992,27,red,G2,4794,1,0,1,0,2,10,12865,27085,9
993,993,26,red,GIA,4795,0,1,0,0,0,2,13257,32270,3
994,994,27,red,UOL,4796,1,0,1,1,1,9,14297,30718,17
995,995,36,red,ROC,4797,1,1,1,0,2,11,13198,32866,4
996,996,39,red,UOL,4798,1,0,2,1,3,11,13453,31333,17
997,997,32,red,EL,4799,1,0,1,2,2,9,12739,28486,2
998,998,28,red,FNC,4800,0,3,0,0,0,2,12364,28335,19
999,999,29,red,OG,4801,0,1,0,0,0,2,13140,30476,5
1000,1000,24,red,ROC,4802,0,1,0,0,0,4,13260,30057,22
1001,1001,35,red,G2,4803,1,2,2,0,1,9,13554,31900,4
1002,1002,49,red,EL,4804,1,2,2,0,1,8,13068,27933,3
1003,1003,26,red,UOL,4805,0,3,0,0,0,0,13850,30194,11
1004,1004,42,red,VIT,4806,1,1,2,1,2,9,14493,28987,3
1005,1005,42,red,H2K,4807,0,4,0,0,2,7,14438,34102,19
1006,1006,33,red,OG,4808,0,0,1,1,0,6,13603,29054,23
1007,1007,41,red,GIA,4809,0,3,0,0,0,5,13401,30032,7
1008,1008,50,red,UOL,4810,1,2,3,0,7,11,13472,29915,6
1009,1009,36,red,ROC,4811,0,1,0,1,0,3,13657,30649,12
1010,1010,35,red,H2K,4812,1,2,1,1,2,11,13167,30494,1
1011,1011,33,red,SPY,4813,1,1,1,2,2,10,13481,32159,27
1012,1012,36,red,ROC,4814,0,2,0,0,0,4,12828,30616,12
1013,1013,27,red,FNC,4815,0,1,0,0,0,2,13183,27270,5
1014,1014,27,red,EL,4816,0,2,0,0,0,2,13235,30566,14
1015,1015,38,red,VIT,4817,0,2,0,0,0,2,13241,28873,4
1016,1016,34,red,EL,4818,0,2,1,0,0,4,12173,27877,13
1017,1017,27,red,GIA,4819,0,1,0,0,0,2,12982,34568,15
1018,1018,33,red,G2,4820,1,0,1,1,3,11,14906,28881,16
1019,1019,40,red,SPY,4821,0,4,0,0,0,5,15178,30535,8
1020,1020,38,red,H2K,4822,1,1,1,2,3,10,13827,30773,7
1021,1021,36,red,VIT,4823,1,1,1,1,4,11,13210,37091,14
1022,1022,25,red,FNC,4824,1,0,0,2,3,11,13860,29030,28
1023,1023,37,red,OG,4825,0,1,0,2,0,3,12466,29660,20
1024,1024,27,red,UOL,4826,1,1,1,2,1,10,14185,27570,1
1025,1025,29,red,SPY,4827,0,2,0,0,0,0,13110,27309,11
1026,1026,25,red,SPY,4828,0,2,0,0,0,2,13265,31536,19
1027,1027,36,red,H2K,4829,1,1,0,0,2,8,14353,28373,26
1028,1028,49,red,VIT,4830,0,4,2,3,0,5,13804,26892,13
1029,1029,26,red,GIA,4831,0,3,0,0,0,2,12645,30106,3
1030,1030,48,red,FNC,4832,1,5,0,0,2,10,12608,29929,24
1031,1031,50,red,H2K,4833,1,2,2,2,5,10,13712,29173,15
1032,1032,30,red,EL,4834,0,2,0,1,0,3,13689,30547,14
1033,1033,42,red,SPY,4835,0,3,0,1,0,3,13038,33395,5
1034,1034,33,red,VIT,4836,1,0,1,0,3,11,13385,28379,18
1035,1035,36,red,GIA,4837,1,1,2,0,1,6,13243,34839,8
1036,1036,33,red,VIT,4838,1,0,1,1,3,11,13384,31061,29
1037,1037,48,red,FNC,4839,0,2,0,1,0,5,15084,30107,7
1038,1038,39,red,G2,4840,1,1,1,0,2,9,12578,30028,21
1039,1039,34,red,ROC,4841,0,3,0,3,0,2,13789,30278,6
1040,1040,31,red,GIA,4842,0,2,0,0,0,4,12889,29215,3
1041,1041,38,red,OG,4843,1,4,1,0,2,10,13593,33036,23
1042,1042,33,red,SPY,4844,0,2,0,1,0,6,14473,29476,6
1043,1043,47,red,GIA,4845,0,4,0,3,0,3,14170,36108,16
1044,1044,38,red,G2,4846,0,1,0,2,0,5,16662,29856,13
1045,1045,63,red,H2K,4847,0,5,1,0,0,4,12125,31877,6
1046,1046,38,red,EL,4848,0,0,0,1,1,6,13081,29730,23
1047,1047,31,red,UOL,4849,0,3,0,1,0,3,14073,32110,11
1048,1048,43,red,H2K,4850,1,2,1,2,3,10,14263,29140,8
1049,1049,34,red,FNC,4851,0,4,0,1,0,4,14698,32610,21
1050,1050,27,red,G2,4852,1,0,1,2,1,8,13991,30361,6
1051,1051,37,red,EL,4853,0,1,0,2,0,6,13789,31409,7
1052,1052,35,red,VIT,4854,1,0,1,1,1,9,14122,30083,16
1053,1053,37,red,FNC,4855,0,1,0,0,0,2,13801,29993,11
1054,1054,43,red,OG,4856,1,1,1,0,5,11,12529,31425,21
1055,1055,38,red,ROC,4857,1,1,1,1,4,11,13991,34157,8
1056,1056,41,red,G2,4858,1,3,1,2,4,11,14733,32178,24
1057,1057,49,red,H2K,4859,1,1,1,1,1,9,12909,28079,19
1058,1058,35,red,SPY,4860,0,0,0,0,0,4,13725,29588,12
1059,1059,37,red,ROC,4861,0,5,0,1,0,4,13683,29789,20
1060,1060,41,red,EL,4862,0,3,0,0,0,2,13191,27287,3
1061,1061,26,red,GIA,4863,0,2,0,0,0,0,12992,29992,12
1062,1062,29,red,ROC,4864,0,1,0,0,0,3,14198,32438,8
1063,1063,39,red,OG,4865,1,0,1,1,2,10,12869,30968,5
1064,1064,44,red,G2,4866,1,2,2,1,2,9,12792,30036,16
1065,1065,48,red,SPY,4867,1,5,1,0,3,10,14012,28720,7
1066,1066,21,red,GIA,4868,0,2,0,0,0,4,15366,30963,16
1067,1067,44,red,UOL,4869,0,4,1,1,0,6,13447,31443,22
1068,1068,42,red,VIT,4870,1,5,2,1,1,9,14652,33511,13
1069,1069,26,red,H2K,4871,1,0,1,2,2,10,14788,31047,4
1070,1070,51,red,OG,4872,1,4,2,0,3,11,13805,38959,20
1071,1071,23,red,OG,4873,1,0,1,1,1,9,14081,31563,8
1072,1072,37,red,FNC,4874,0,3,0,0,0,2,14081,30899,9
1073,1073,36,red,UOL,4875,1,3,0,0,1,8,12924,32038,14
1074,1074,42,red,VIT,4876,0,2,0,2,2,8,13816,30762,13
1075,1075,39,red,G2,4877,1,1,2,1,3,11,13866,29585,9
1076,1076,35,red,EL,4878,0,2,0,0,0,2,12946,27626,2
1077,1077,28,red,SPY,4879,0,2,0,0,0,0,12691,28203,3
1078,1078,36,red,FNC,4880,0,3,0,0,0,1,12315,30470,6
1079,1079,27,red,ROC,4881,0,0,0,0,0,3,13297,33382,1
1080,1080,38,red,UOL,4882,0,3,0,2,1,6,14478,33398,11
1081,1081,35,red,G2,4883,1,0,1,1,3,11,14455,29640,22
1082,1082,51,red,OG,4884,0,5,1,0,0,7,13641,28770,3
1083,1083,39,red,UOL,4885,0,5,0,1,0,3,13257,35920,7
1084,1084,26,red,S04,4886,1,1,1,0,2,11,13866,30538,11
1085,1085,36,red,GIA,4887,0,3,0,0,0,6,13824,32391,4
1086,1086,30,red,FNC,4888,1,1,2,0,2,11,12638,30889,9
1087,1087,42,red,ROC,4889,0,3,0,0,0,4,13255,31389,11
1088,1088,39,red,SPY,4890,0,3,0,0,0,4,13055,32723,3
1089,1089,32,red,G2,4891,1,0,1,0,2,10,13352,29384,6
1090,1090,33,red,GIA,4892,0,1,0,0,0,3,13362,31929,4
1091,1091,30,red,S04,4893,0,2,0,0,0,4,13696,29192,7
1092,1092,34,red,H2K,4894,0,0,0,0,0,2,13949,29742,19
1093,1093,35,red,ROC,4895,1,2,1,0,1,7,13018,33036,5
1094,1094,35,red,H2K,4896,1,0,1,0,2,10,14307,30497,6
1095,1095,28,red,VIT,4897,0,3,0,0,0,2,13968,31242,17
1096,1096,34,red,SPY,4898,0,4,0,0,0,3,13286,29181,24
1097,1097,29,red,OG,4899,0,2,0,0,0,2,13369,32677,21
1098,1098,33,red,UOL,4900,1,0,2,0,3,11,14680,30698,6
1099,1099,51,red,FNC,4901,0,4,2,0,0,3,14046,28370,15
1100,1100,26,red,VIT,4902,0,1,0,0,0,1,12588,31286,16
1101,1101,43,red,GIA,4903,0,1,1,0,0,7,13466,30469,16
1102,1102,33,red,H2K,4904,1,1,1,0,1,7,12969,29749,1
1103,1103,39,red,UOL,4905,0,2,0,0,0,6,12540,34168,13
1104,1104,26,red,FNC,4906,1,0,1,0,1,9,13883,30203,15
1105,1105,36,red,S04,4907,0,3,0,0,0,3,12658,33834,15
1106,1106,32,red,SPY,4908,1,1,1,1,2,10,13664,31326,11
1107,1107,38,red,G2,4909,1,0,2,0,1,9,13007,29241,10
1108,1108,27,red,SPY,4910,0,3,0,0,0,1,13182,29047,13
1109,1109,27,red,FNC,4911,0,1,0,0,0,4,14571,34377,3
1110,1110,44,red,H2K,4912,1,0,1,0,2,10,13706,28503,4
1111,1111,36,red,OG,4913,0,2,0,1,0,3,12177,30308,6
1112,1112,46,red,S04,4914,0,4,0,0,0,3,13640,31376,4
1113,1113,45,red,OG,4915,0,5,0,1,0,4,12529,30929,23
1114,1114,49,red,VIT,4916,0,3,0,0,0,3,13399,31649,6
1115,1115,31,red,G2,4917,1,2,1,1,2,9,14243,29455,10
1116,1116,49,red,ROC,4918,1,2,2,0,1,9,12696,28145,5
1117,1117,50,red,ROC,4919,1,2,1,0,2,7,13544,29345,23
1118,1118,33,red,VIT,4920,0,0,0,1,0,3,13489,27563,4
1119,1119,33,red,UOL,4921,0,1,0,0,0,3,12442,33065,7
1120,1120,35,red,GIA,4922,1,2,2,0,4,11,15001,30698,15
1121,1121,41,red,OG,4923,1,3,2,1,1,7,14442,27522,6
1122,1122,35,red,ROC,4924,0,4,0,0,0,2,13471,30446,2
1123,1123,44,red,UOL,4925,0,0,1,1,0,4,13111,30400,11
1124,1124,40,red,VIT,4926,1,2,0,1,1,7,14218,29995,19
1125,1125,52,red,GIA,4927,0,3,2,0,0,4,13346,29780,5
1126,1126,35,red,SPY,4928,1,1,2,0,2,11,13765,29418,8
1127,1127,42,red,G2,4929,1,1,1,1,2,9,13442,29916,5
1128,1128,31,red,UOL,4930,0,2,1,1,0,4,13553,31663,22
1129,1129,39,red,FNC,4931,1,1,2,1,1,11,14893,29962,17
1130,1130,35,red,SPY,4932,0,3,0,0,0,4,13459,30588,5
1131,1131,54,red,OG,4933,0,2,2,1,1,7,12720,31192,14
1132,1132,47,red,GIA,4934,1,2,2,1,6,11,13533,29256,2
1133,1133,40,red,S04,4935,0,4,0,0,0,3,13381,32119,14
1134,1134,54,red,FNC,4936,1,4,3,0,1,9,13191,29573,4
1135,1135,34,red,G2,4937,0,1,0,1,0,3,13470,28025,2
1136,1136,26,red,H2K,4938,0,1,0,0,0,1,11953,30317,13
1137,1137,40,red,S04,4939,1,3,1,0,2,10,14179,29746,12
1138,1138,37,red,ROC,4940,0,4,0,0,0,3,14449,31351,19
1139,1139,41,red,H2K,4941,1,1,1,0,2,10,13330,28950,12
1140,1140,37,red,VIT,4942,0,1,0,0,0,3,12868,31467,12
1141,1141,46,red,G2,4943,1,1,1,1,3,11,14475,31497,13
1142,1142,36,red,S04,4944,1,0,1,0,2,10,13093,29933,10
1143,1143,31,red,OG,4945,0,4,0,0,0,3,13661,31234,4
1144,1144,81,red,FNC,4946,0,2,4,0,1,8,13321,31420,4
1145,1145,43,red,H2K,4947,0,3,0,0,0,4,13534,30025,16
1146,1146,29,red,SPY,4948,0,3,0,0,0,3,13677,35726,16
1147,1147,26,red,S04,4949,1,1,1,0,2,10,14205,30708,6
1148,1148,47,red,GIA,4950,0,2,2,1,1,7,13118,32638,16
1149,1149,29,red,G2,4951,1,3,1,1,3,11,15167,32800,12
1150,1150,49,red,VIT,4952,1,1,1,1,2,10,14668,30518,20
1151,1151,41,red,OG,4953,0,2,0,0,0,5,14270,29032,11
1152,1152,43,red,SPY,4954,0,3,0,0,0,4,12098,28470,19
1153,1153,27,red,GIA,4955,0,4,0,0,0,2,13940,28866,16
1154,1154,41,red,VIT,4956,0,4,0,0,0,3,13245,31200,5
1155,1155,37,red,UOL,4957,1,0,2,1,2,10,12643,31733,10
1156,1156,33,red,ROC,4958,1,3,1,0,1,9,14761,33824,20
1157,1157,45,red,FNC,4959,1,3,1,0,1,9,16335,29750,4
1158,1158,32,red,ROC,4960,0,4,1,0,0,3,14493,33090,4
1159,1159,33,red,UOL,4961,1,0,1,1,2,10,13638,29550,6
1160,1160,32,red,H2K,4962,0,3,0,0,0,1,14207,33079,15
1161,1161,34,red,UOL,4963,1,0,1,1,1,9,13252,33766,22
1162,1162,34,red,SPY,4964,1,0,1,0,1,7,15102,30466,4
1163,1163,39,red,S04,4965,0,3,0,0,0,4,13250,34023,6
1164,1164,35,red,VIT,4966,0,4,0,1,0,5,13948,31495,27
1165,1165,40,red,G2,4967,1,0,2,0,5,11,13905,29880,13
1166,1166,31,red,FNC,4968,0,2,0,0,0,3,13557,27010,11
1167,1167,32,red,H2K,4969,0,3,0,0,0,3,13103,30889,10
1168,1168,45,red,ROC,4970,0,5,0,0,0,4,13195,30824,13
1169,1169,40,red,SPY,4971,1,1,2,0,1,9,13390,30600,5
1170,1170,30,red,VIT,4972,0,0,1,0,0,4,13279,27121,23
1171,1171,37,red,FNC,4973,0,4,0,0,0,0,12565,34938,15
1172,1172,28,red,GIA,4974,1,0,1,1,1,9,14960,31103,5
1173,1173,37,red,GIA,4975,1,0,2,0,2,10,13279,31017,11
1174,1174,37,red,ROC,4976,0,1,0,0,1,5,14203,30830,2
1175,1175,49,red,OG,4977,1,0,3,1,4,10,13744,35612,20
1176,1176,44,red,H2K,4978,1,1,1,1,1,8,13604,30943,1
1177,1177,27,red,S04,4979,0,1,0,0,0,2,12927,28786,14
1178,1178,37,red,UOL,4980,0,1,0,1,0,4,13204,31105,5
1179,1179,68,red,OG,4981,1,1,4,1,14,11,14656,32953,10
1180,1180,38,red,G2,4982,1,1,1,0,2,10,14799,33036,11
1181,1181,39,red,VIT,4983,0,4,1,1,1,5,14403,32620,3
1182,1182,34,red,FNC,4984,1,0,2,1,1,9,13481,32175,16
1183,1183,34,red,SPY,4985,1,2,1,1,2,10,13425,29042,1
1184,1184,36,red,ROC,4986,0,2,0,0,0,2,13362,31775,15
1185,1185,40,red,H2K,4987,1,1,1,0,1,10,14618,28416,3
1186,1186,27,red,S04,4988,0,3,0,0,0,3,13014,31693,3
1187,1187,39,red,VIT,4989,1,2,1,1,4,11,14041,29935,4
1188,1188,33,red,OG,4990,0,3,0,1,0,2,12380,29845,11
1189,1189,29,red,ROC,4991,0,3,0,0,0,2,13584,35319,22
1190,1190,33,red,G2,4992,1,1,1,1,2,10,14594,30930,8
1191,1191,35,red,SPY,4993,1,0,2,0,1,10,13572,31136,16
1192,1192,30,red,S04,4994,0,2,0,0,0,4,14304,33312,9
1193,1193,34,red,UOL,4995,1,1,1,0,1,8,13972,28879,4
1194,1194,43,red,OG,4996,0,5,1,0,0,4,14167,30367,17
1195,1195,43,red,GIA,4997,1,2,3,0,2,11,13594,33287,5
1196,1196,33,red,G2,4998,1,0,2,1,2,10,14979,29598,17
1197,1197,41,red,FNC,4999,1,3,2,0,3,11,12524,30567,13
1198,1198,31,red,UOL,5000,1,2,1,0,1,8,13358,32801,16
1199,1199,31,red,H2K,5001,0,1,0,0,0,3,13952,32035,2
1200,1200,43,red,GIA,5002,1,3,2,1,1,9,14454,29347,25
1201,1201,31,red,GIA,5003,0,2,0,0,0,2,13464,31021,20
1202,1202,31,red,UOL,5004,1,0,1,0,3,11,13977,31609,10
1203,1203,29,red,VIT,5005,1,0,1,0,2,10,14120,32812,2
1204,1204,43,red,ROC,5006,0,2,2,1,0,6,15296,31037,18
1205,1205,34,red,H2K,5007,0,3,0,1,0,4,13537,35053,13
1206,1206,32,red,FNC,5008,1,1,1,1,2,10,12751,32081,32
1207,1207,44,red,VIT,5009,1,2,0,0,1,8,13172,31494,4
1208,1208,44,red,UOL,5010,1,2,2,0,2,10,13375,31630,16
1209,1209,46,red,H2K,5011,0,3,0,1,0,4,13240,36329,2
1210,1210,25,red,G2,5012,1,0,1,1,3,11,14433,28580,10
1211,1211,39,red,ROC,5013,0,3,0,0,0,4,13142,30440,2
1212,1212,51,red,OG,5014,1,3,3,1,5,11,14795,31281,12
1213,1213,44,red,SPY,5015,1,1,2,0,2,10,14227,30174,8
1214,1214,32,red,G2,5016,1,0,2,0,2,10,14326,31379,11
1215,1215,41,red,S04,5017,0,2,2,0,1,8,14045,30395,16
1216,1216,41,red,OG,5018,0,2,0,1,0,4,14469,30321,10
1217,1217,46,red,SPY,5019,1,2,2,0,1,9,13530,28107,5
1218,1218,31,red,GIA,5020,0,2,0,0,0,2,12916,31873,12
1219,1219,50,red,FNC,5021,0,0,1,1,3,8,13296,27771,11
1220,1220,40,red,S04,5022,0,4,0,0,0,2,13594,30053,12
1221,1221,36,red,SPY,5023,1,4,1,0,1,9,13486,27993,17
1222,1222,31,red,FNC,5024,0,3,0,0,0,2,12317,33243,5
1223,1223,32,red,GIA,5025,1,0,1,1,2,10,14057,30546,13
1224,1224,36,red,OG,5026,0,4,0,1,0,3,14534,32353,10
1225,1225,40,red,ROC,5027,1,0,1,0,2,10,13254,30191,11
1226,1226,36,red,S04,5028,0,4,0,0,0,2,12812,31932,3
1227,1227,24,red,SPY,5029,1,1,1,1,1,8,12801,30751,11
1228,1228,32,red,H2K,5030,0,3,0,0,0,3,14752,30798,7
1229,1229,28,red,S04,5031,0,3,0,0,0,3,15062,31685,13
1230,1230,40,red,G2,5032,1,0,2,0,1,8,14116,33997,7
1231,1231,33,red,FNC,5033,0,3,0,1,0,6,14466,29664,17
1232,1232,38,red,OG,5034,0,1,1,0,0,5,12646,29154,9
1233,1233,34,red,VIT,5035,0,2,0,0,0,1,12795,32774,14
1234,1234,34,red,H2K,5036,1,1,1,1,1,9,14042,29511,4
1235,1235,27,red,UOL,5037,0,3,0,0,0,2,13892,32660,20
1236,1236,35,red,G2,5038,1,2,1,1,1,11,13087,29711,18
1237,1237,32,red,VIT,5039,0,3,0,1,0,2,13296,30586,14
1238,1238,35,red,GIA,5040,1,1,1,1,1,8,13694,29451,2
1239,1239,28,red,ROC,5041,0,3,0,0,0,2,13346,31057,1
1240,1240,34,red,UOL,5042,1,2,1,1,3,11,13812,31142,1
1241,1241,36,red,VIT,5043,0,2,0,0,0,3,14322,31103,16
1242,1242,34,red,G2,5044,0,4,0,0,0,2,14013,33144,11
1243,1243,33,red,SPY,5045,1,1,0,1,2,9,14768,29122,5
1244,1244,29,red,OG,5046,0,3,0,1,0,4,13836,33068,4
1245,1245,36,red,H2K,5047,1,0,0,0,1,8,14728,27614,18
1246,1246,50,red,UOL,5048,0,4,1,0,0,4,12417,31493,8
1247,1247,46,red,ROC,5049,0,3,1,0,0,7,14684,30686,18
1248,1248,37,red,GIA,5050,1,1,1,1,1,9,14151,31039,12
1249,1249,34,red,SPY,5051,0,1,1,0,0,3,13460,31545,8
1250,1250,34,red,UOL,5052,1,2,0,0,1,7,12852,29957,11
1251,1251,28,red,FNC,5053,0,1,0,1,0,3,13809,31231,6
1252,1252,39,red,G2,5054,1,1,0,0,1,8,13626,30077,5
1253,1253,37,red,ROC,5055,0,4,0,0,0,3,14047,30284,12
1254,1254,38,red,FNC,5056,0,5,0,0,0,3,12993,32680,22
1255,1255,31,red,GIA,5057,1,0,1,1,1,9,14425,29852,13
1256,1256,38,red,S04,5058,1,3,2,0,3,10,13728,30220,13
1257,1257,41,red,VIT,5059,1,2,2,1,1,10,13185,30555,3
1258,1258,28,red,S04,5060,1,1,1,0,1,7,14138,33352,3
1259,1259,44,red,H2K,5061,1,1,2,0,3,10,13697,28918,12
1260,1260,25,red,OG,5062,0,3,0,1,0,1,13414,31980,11
1261,1261,42,red,S04,5063,0,2,0,1,0,3,15191,29638,13
1262,1262,34,red,FNC,5064,0,3,0,0,0,3,14160,30779,5
1263,1263,42,red,FNC,5065,1,1,1,0,3,10,14225,27566,7
1264,1264,34,red,VIT,5066,0,3,0,0,0,0,12607,30712,17
1265,1265,33,red,FNC,5067,0,3,0,0,0,3,12252,32348,3
1266,1266,35,red,VIT,5068,0,3,0,1,0,3,14399,31630,11
1267,1267,33,red,UOL,5069,0,4,0,0,0,2,13908,34243,6
1268,1268,43,red,UOL,5070,0,1,0,0,1,6,13422,29902,1
1269,1269,38,red,OG,5071,1,1,1,1,1,8,13913,29956,9
1270,1270,56,red,H2K,5072,1,3,1,0,1,9,14712,32995,13
1271,1271,37,red,OG,5073,1,1,2,0,1,8,13471,28170,16
1272,1272,31,red,OG,5074,0,2,0,0,0,1,12331,30919,6
1273,1273,51,red,OG,5075,1,2,1,2,3,9,15393,30163,14
1274,1274,40,red,H2K,5076,0,3,0,1,0,3,14771,30628,9
1275,1275,33,red,FNC,5077,0,3,0,1,0,3,13927,31144,13
1276,1276,33,red,G2,5078,0,2,0,0,0,4,13276,35828,8
1277,1277,30,red,G2,5079,1,2,1,1,3,11,13911,31427,13
1278,1278,33,red,G2,5080,1,0,1,2,3,11,14339,30465,6
1279,1279,38,red,FNC,5081,1,1,0,1,1,7,13623,32607,10
1280,1280,26,red,FNC,5082,1,2,1,1,1,10,14794,29752,12
1281,1281,29,red,FNC,5083,0,3,0,0,0,2,13588,31247,11
1282,1282,33,red,FNC,5084,0,2,0,0,0,3,12994,31529,4
1283,1283,32,red,FNC,5085,1,1,0,0,1,7,13886,34035,7
1284,1284,36,red,G2,5086,1,0,1,2,4,11,13404,30032,17
1285,1285,37,red,G2,5087,0,2,0,0,0,5,13156,34724,7
1286,1286,31,red,G2,5088,1,1,2,3,1,9,14275,31213,6
1287,1287,41,red,G2,5089,1,2,2,0,1,9,12655,34807,11
1288,1288,34,red,UOL,5090,1,0,1,0,1,9,15157,32172,9
1289,1289,32,red,GIA,5091,1,0,1,0,3,11,13733,30452,1
1290,1290,41,red,GIA,5092,0,3,0,1,0,2,13451,27061,20
1291,1291,29,red,GIA,5093,0,3,0,0,0,1,12704,29641,6
1292,1292,37,red,FNC,5094,0,2,0,0,0,1,13362,33982,4
1293,1293,35,red,H2K,5095,1,0,1,0,2,10,13409,31801,6
1294,1294,35,red,FNC,5096,0,1,1,0,0,7,13630,28166,1
1295,1295,37,red,SPY,5097,0,4,0,0,0,0,12979,30121,1
1296,1296,42,red,SPY,5098,1,2,1,0,1,8,13105,29321,11
1297,1297,43,red,SPY,5099,0,2,0,0,0,2,13023,31645,4
1298,1298,39,red,SPY,5100,1,0,1,0,2,9,12788,30822,14
1299,1299,34,red,SPY,5101,1,1,1,0,1,9,12567,30637,6
1300,1300,38,red,UOL,5102,0,1,0,0,0,4,13120,30350,11
1301,1301,41,red,G2,5103,0,2,0,1,0,4,12940,32422,6
1302,1302,35,red,G2,5104,1,0,1,0,1,9,13781,27722,5
1303,1303,27,red,UOL,5105,0,1,0,0,0,0,13062,31647,11
1304,1304,42,red,H2K,5106,1,1,2,0,3,11,13676,31417,18
1305,1305,40,red,H2K,5107,0,1,0,0,0,2,12418,33770,3
1306,1306,30,red,H2K,5108,1,0,1,1,3,11,13364,31262,7
1307,1307,34,red,H2K,5109,1,0,1,0,2,11,13565,33561,8
1308,1308,42,red,G2,5110,1,2,2,0,1,9,13906,30971,17
1309,1309,41,red,SPY,5111,1,2,1,0,2,9,14613,29140,14
1310,1310,29,red,SPY,5112,0,1,0,0,0,1,13604,29165,5
1311,1311,35,red,SPY,5113,0,1,0,0,0,1,12770,32337,7
1312,1312,24,red,UOL,5114,1,0,1,0,2,10,13411,30355,10
1313,1313,37,red,UOL,5115,1,1,0,0,1,7,12734,33263,1
1314,1314,26,red,UOL,5116,1,0,1,0,1,9,13383,29090,10
1315,1315,36,red,UOL,5117,1,0,1,0,3,11,12922,33622,8
1316,1316,35,red,UOL,5118,1,1,2,1,3,11,15059,32694,1
1317,1317,28,red,FNC,5119,0,2,0,0,0,3,12212,33791,10
1318,1318,39,red,SPY,5120,1,2,2,0,3,10,14227,30035,2
1319,1319,34,red,SPY,5121,0,3,0,0,0,2,12957,31650,13
1320,1320,61,red,UOL,5122,0,2,2,0,2,8,15145,29690,3
